unique_post_id,stress,historical_split
thread_8549554_starter,6.111111111111111,train
254564444,6.0,train
thread_10379801_pegah00_1401/11/28 00:14,4.0,train
353368628,6.0,train
thread_17267936_starter,6.0,train
390654104,2.6296296296296293,train
413744236,5.111111111111111,train
404883198,1.0,train
thread_16606561_starter,7.0,train
thread_10013823_لیلاجیگر_1401/10/11 21:39,4.0,train
thread_16810862_starter,1.7407407407407407,train
thread_15883052_مرمرم_1404/01/10 12:13,1.0,train
thread_10920848_starter,4.111111111111111,train
360230822,3.4814814814814814,train
thread_9736375_l_am_ryhane_1401/09/02 12:46,1.0,train
345813835,1.0,train
411681896,1.0,train
thread_12273353_starter,5.7407407407407405,train
thread_18041098_starter,8.0,train
408899084,1.0,train
390655435,1.0,train
thread_12694984_starter,4.0,train
278195679,2.0,train
378229754,6.0,train
thread_18071212_starter,8.0,train
thread_16730803_starter,3.3703703703703702,train
413921245,1.0,train
thread_11355279_starter,4.7407407407407405,train
411694895,1.0,train
thread_9761392_arameshm_1401/09/06 09:58,5.0,train
379534878,2.6296296296296293,train
320462018,6.7407407407407405,train
thread_15567623_starter,7.0,train
360065484,1.0,train
411965618,7.0,train
326575748,3.0,train
thread_18138631_starter,5.0,train
388429429,4.0,train
411426841,4.7407407407407405,train
thread_6235224_7379ali_1400/01/20 03:54,1.0,train
411684550,1.0,train
330758122,1.0,train
306978552,1.7407407407407407,train
330425922,1.0,train
thread_15825151_starter,1.3703703703703702,train
413961491,4.7407407407407405,train
thread_13492127_starter,5.999999999999999,train
thread_9648957_22aseman558_1401/08/19 00:25,3.4814814814814814,train
330966322,2.111111111111111,train
401452228,1.0,train
272388121,1.3703703703703702,train
349143519,5.999999999999999,train
thread_14835631_starter,4.7407407407407405,train
338364458,6.0,train
thread_13287301_عسلی۰۰_1403/01/03 15:16,2.3703703703703702,train
398384561,4.0,train
404416615,6.0,train
thread_18143955_starter,5.37037037037037,train
390082744,6.0,train
392956692,1.0,train
412335949,3.0,train
342951430,1.0,train
279866139,1.0,train
361750725,1.0,train
thread_15317716_starter,3.6296296296296298,train
thread_18143618_starter,6.0,train
362866130,3.3703703703703702,train
413462617,1.3703703703703702,train
379335369,1.0,train
thread_6076747_finiks67_1399/12/23 12:40,4.0,train
thread_6112233_mmmدخترتنهاmmm_1399/12/29 11:57,3.0,train
400078855,1.0,train
362396590,4.0,train
thread_6636832_starter,7.0,train
315469896,3.740740740740741,train
401783083,1.0,train
386691251,3.0,train
352773543,5.111111111111111,train
thread_7161040_کاربری_جدید_1400/06/09 15:34,1.6296296296296298,train
320760747,6.0,train
377402296,1.0,train
406670419,1.0,train
371604742,1.3703703703703702,train
408408137,5.0,train
370497498,1.0,train
383020488,1.0,train
381928476,5.0,train
272388740,5.7407407407407405,train
332537326,1.0,train
371717060,2.0,train
353366776,8.0,train
351142714,1.0,train
thread_9966511_کاپو_چینو_1401/10/05 16:04,3.740740740740741,train
406876865,1.3703703703703702,train
276515974,1.0,train
413962373,2.0,train
340276822,3.0,train
362211409,4.481481481481481,train
409868178,1.0,train
409120922,1.6296296296296298,train
413066902,1.0,train
323838614,1.0,train
358953365,7.0,train
thread_9428877_مرسده2mersedeh_1401/07/07 17:38,3.3703703703703702,train
thread_17419717_starter,1.0,train
412532227,1.0,train
270638685,1.0,train
thread_6282150_نمک_یددار_1400/01/27 04:33,6.0,train
thread_18013153_starter,1.0,train
thread_18144457_starter,4.0,train
326449658,5.0,train
363377994,3.0,train
282842535,2.259259259259259,train
377226504,1.0,train
413831136,1.0,train
409861052,4.0,train
311820651,1.6296296296296298,train
412941207,2.0,train
341974172,3.3703703703703702,train
347667992,6.0,train
413961046,3.0,train
386046441,4.0,train
338901308,1.0,train
413960884,4.0,train
362204142,6.0,train
thread_17930297_starter,6.0,train
thread_12780066_starter,2.3703703703703702,train
371793625,5.0,train
295252006,2.6296296296296293,train
thread_15450422_starter,4.7407407407407405,train
400685736,1.6296296296296298,train
386923113,5.0,train
285476011,1.3703703703703702,train
thread_13195359_starter,5.0,train
thread_17510600_starter,2.3703703703703702,train
384271438,3.740740740740741,train
thread_6319625_یاسم_1400/02/01 13:07,3.2592592592592595,train
408337546,1.0,train
390097606,1.0,train
370109816,1.0,train
thread_12448534_starter,9.0,train
thread_12558882_starter,4.0,train
342592726,4.111111111111111,train
412877698,1.0,train
thread_15844616_starter,1.3703703703703702,train
thread_17973652_starter,4.0,train
409591091,1.6296296296296298,train
364687695,3.0,train
346946250,3.740740740740741,train
412147824,1.6296296296296298,train
thread_9822791_starter,3.0,train
290034020,2.7407407407407405,train
thread_12767944_starter,8.0,train
thread_18138437_starter,5.7407407407407405,train
402115682,3.111111111111111,train
360228469,6.481481481481481,train
354414779,5.7407407407407405,train
thread_16407264_starter,3.3703703703703702,train
thread_14118507_starter,6.7407407407407405,train
413858838,2.4814814814814814,train
323550811,1.0,train
413077722,1.3703703703703702,train
306706831,3.0,train
404877598,4.0,train
393809881,2.7407407407407405,train
386545733,4.0,train
342739048,1.0,train
406274613,1.0,train
413478401,1.0,train
thread_17495869_starter,7.0,train
299812058,3.111111111111111,train
thread_14156597_starter,3.3703703703703702,train
337913265,2.888888888888889,train
thread_18139236_starter,5.0,train
340283651,3.0,train
thread_15042181_starter,5.111111111111111,train
409251521,6.0,train
349049910,2.7407407407407405,train
268352156,1.6296296296296298,train
384237780,3.3703703703703702,train
412498969,6.111111111111111,train
thread_15221409_starter,8.999999999999998,train
thread_12254105_دختــرشیــرااازی_1402/07/27 18:32,1.0,train
411760755,4.0,train
thread_16852577_starter,6.7407407407407405,train
412865852,1.0,train
389320540,7.0,train
321129927,8.0,train
332695570,2.6296296296296293,train
356304771,1.0,train
315449621,2.0,train
thread_18140622_starter,2.3703703703703702,train
thread_7251471_جوجوخرگوشه_1400/06/23 14:23,5.0,train
413948703,3.0,train
305228734,1.3703703703703702,train
383930328,5.0,train
403113203,1.0,train
246750589,5.111111111111111,train
308390790,4.37037037037037,train
408807903,4.0,train
413947437,1.3703703703703702,train
412925707,3.0,train
315785902,5.0,train
thread_15190001_starter,3.0,train
thread_15575708_starter,4.111111111111111,train
286104301,4.0,train
412332127,6.0,train
thread_18079151_starter,2.4814814814814814,train
407028148,4.37037037037037,train
thread_18103237_starter,1.0,train
412023310,1.0,train
thread_12321228_starter,8.11111111111111,train
413757547,3.0,train
338271545,3.0,train
352774507,2.7407407407407405,train
277331582,1.0,train
90945812,6.999999999999999,train
thread_11976631_starter,3.3703703703703702,train
thread_7278834_مهوش221_1400/06/27 21:04,4.0,train
thread_16262030_starter,5.0,train
thread_12372198_۲۷_1402/08/20 17:59,3.4814814814814814,train
413952004,1.0,train
374970178,6.0,train
286104709,6.0,train
412113660,4.0,train
390082493,7.0,train
399958185,1.6296296296296298,train
412158476,1.0,train
394335715,5.0,train
356885507,1.0,train
thread_13523002_starter,4.0,train
382068951,5.111111111111111,train
327798535,6.0,train
376163312,2.0,train
412845568,7.0,train
411657398,3.740740740740741,train
319828418,1.0,train
thread_10354240_starter,3.0,train
339667965,1.0,train
392598801,1.0,train
388300548,6.370370370370369,train
413780258,7.111111111111111,train
394573467,4.7407407407407405,train
412991347,6.0,train
359000941,5.0,train
thread_14662143_starter,5.37037037037037,train
370923206,3.3703703703703702,train
373787987,1.0,train
thread_14016949_starter,4.851851851851851,train
thread_11747162_starter,7.481481481481481,train
377780593,2.7407407407407405,train
409746931,4.0,train
thread_8352350_starter,3.3703703703703702,train
343583522,4.111111111111111,train
382266138,1.7407407407407407,train
412629104,4.0,train
thread_18041435_starter,5.111111111111111,train
335784960,6.7407407407407405,train
thread_6698397_roooooyaaa_1400/03/29 00:32,1.3703703703703702,train
thread_17474264_starter,6.0,train
404494720,1.3703703703703702,train
thread_16117156_starter,8.0,train
397197912,1.7407407407407407,train
400447650,1.0,train
337713281,3.0,train
341383914,2.0,train
314915388,2.0,train
324251993,1.0,train
363572530,4.0,train
411722572,4.111111111111111,train
375755722,5.0,train
thread_12626461_ماه_تاریک_1402/09/24 20:13,1.0,train
375167674,1.0,train
403181895,1.6296296296296298,train
358580751,1.0,train
404494103,1.0,train
thread_17473534_starter,9.370370370370368,train
300400566,1.0,train
261626674,1.7407407407407407,train
thread_17950084_starter,8.37037037037037,train
403045920,1.0,train
thread_10222994_starter,2.3703703703703702,train
413731261,1.0,train
341136694,1.0,train
336983182,3.0,train
thread_11761771_starter,5.0,train
324259140,1.0,train
328726567,6.0,train
thread_17980414_starter,5.111111111111111,train
391511277,1.0,train
thread_7503258_مامان،حسینم_1400/08/03 13:37,3.0,train
401267628,3.0,train
413783223,1.0,train
374332040,2.0,train
thread_9977711_بودا_1404/05/28 07:10,6.111111111111111,train
356452215,3.0,train
367738141,1.0,train
413345037,3.4814814814814814,train
331022374,3.0,train
380659231,1.0,train
thread_18139276_starter,2.259259259259259,train
332205247,6.0,train
353286397,1.0,train
413344644,1.0,train
413980635,1.0,train
413839272,1.3703703703703702,train
411950331,1.0,train
320718138,1.7407407407407407,train
412263728,1.3703703703703702,train
404054515,2.6296296296296293,train
thread_14903020_starter,7.74074074074074,train
thread_10411494_روح_حیران_الدوله_1401/12/02 00:21,1.0,train
344080860,3.740740740740741,train
286234919,1.0,train
thread_15089875_starter,4.0,train
392868599,6.111111111111111,train
405401882,6.0,train
413952446,3.0,train
413948196,1.0,train
406865158,1.6296296296296298,train
394029451,4.259259259259259,train
thread_13885557_starter,4.0,train
400912217,3.0,train
413876910,1.0,train
382585438,4.0,train
282399289,3.0,train
thread_13538747_starter,6.111111111111111,train
thread_12554039_starter,7.0,train
407058172,3.0,train
399772744,1.3703703703703702,train
374471484,3.0,train
286466009,2.3703703703703702,train
412441916,1.0,train
391411700,8.74074074074074,train
thread_14846163_starter,5.37037037037037,train
315863479,3.0,train
349741187,5.481481481481481,train
374787581,1.0,train
330759339,7.74074074074074,train
392736880,1.0,train
thread_17109815_starter,1.0,train
412368370,1.0,train
thread_15701732_starter,1.3703703703703702,train
399964509,5.7407407407407405,train
400223648,2.7407407407407405,train
thread_18045798_starter,3.111111111111111,train
361188954,2.7407407407407405,train
406410570,6.0,train
344380469,1.0,train
365750504,3.0,train
364247942,5.481481481481481,train
thread_17877062_starter,8.0,train
thread_12447056_panah_ir_1402/08/26 08:18,1.0,train
thread_17606252_starter,4.0,train
372019956,6.0,train
thread_17714620_starter,6.7407407407407405,train
332672726,5.0,train
405283162,1.0,train
410558542,1.0,train
thread_9642299_گلnooش_1401/08/18 00:32,2.0,train
thread_16026811_starter,6.7407407407407405,train
thread_8716736_starter,7.0,train
thread_13768670_starter,4.259259259259259,train
thread_14919753_starter,7.0,train
thread_12622997_starter,7.74074074074074,train
403194908,1.0,train
365187127,1.0,train
334658128,4.0,train
368839888,1.7407407407407407,train
272962057,5.0,train
294021601,5.0,train
335567358,1.0,train
413685183,1.0,train
389033418,7.74074074074074,train
thread_18063914_starter,1.0,train
350368660,3.0,train
413956566,1.3703703703703702,train
403833173,3.0,train
330927833,2.0,train
thread_18139371_starter,6.370370370370369,train
331022545,6.0,train
thread_16836204_starter,4.37037037037037,train
412017527,1.0,train
406086933,6.111111111111111,train
336088013,5.0,train
thread_16424178_starter,3.0,train
406586110,5.0,train
392181431,1.0,train
413947525,1.0,train
378400133,1.0,train
398058186,1.0,train
thread_17485268_starter,5.7407407407407405,train
411566829,1.0,train
361935366,1.0,train
412591740,4.0,train
413964760,1.0,train
380978261,1.0,train
thread_13296066_عشقم،همسرم_1403/01/04 23:53,1.6296296296296298,train
347756525,4.481481481481481,train
332927510,3.0,train
383463973,6.0,train
351508557,1.6296296296296298,train
408871431,3.0,train
304209386,1.0,train
375017091,4.37037037037037,train
296200405,4.0,train
371566235,1.0,train
383763608,6.0,train
413985110,1.0,train
353835778,4.481481481481481,train
306164247,3.0,train
396447617,1.7407407407407407,train
348009903,6.0,train
403039232,1.3703703703703702,train
334551247,3.0,train
411691079,1.0,train
thread_9293586_سیندرلاتون_1401/06/06 11:34,1.0,train
413966167,1.7407407407407407,train
thread_15862474_starter,4.0,train
thread_15527747_starter,6.111111111111111,train
thread_10571539_مامانmasi_1401/12/21 20:20,1.3703703703703702,train
401099207,5.0,train
393034945,3.0,train
thread_17999676_starter,3.0,train
thread_17319060_starter,7.74074074074074,train
356411726,2.7407407407407405,train
366602571,5.0,train
404037288,3.0,train
407252186,1.6296296296296298,train
thread_7833045_shirin_2125_1400/10/02 01:13,2.3703703703703702,train
413776438,4.481481481481481,train
381603722,1.0,train
406363611,1.0,train
319754243,1.3703703703703702,train
412504400,1.0,train
341239636,1.7407407407407407,train
411963061,2.111111111111111,train
332918554,7.111111111111111,train
370705363,1.0,train
366469726,1.0,train
354621554,4.0,train
363172827,7.370370370370369,train
328360017,5.0,train
406690700,6.0,train
thread_8880238_77shaghi_1401/04/01 00:46,1.0,train
405157574,1.0,train
413936747,1.0,train
379562141,3.0,train
338397125,1.0,train
407769945,1.0,train
thread_13534809_starter,6.0,train
thread_17920844_starter,6.370370370370369,train
thread_17400696_starter,7.0,train
359954629,4.481481481481481,train
387802752,2.3703703703703702,train
249660715,1.0,train
thread_18028954_starter,4.851851851851851,train
397814816,2.0,train
338558546,3.0,train
396309721,1.3703703703703702,train
280309949,4.37037037037037,train
404493809,2.0,train
thread_10157128_fatmjoon_1401/10/29 10:27,1.3703703703703702,train
375596791,1.0,train
371523123,1.0,train
thread_10448788_starter,9.370370370370368,train
271055693,5.7407407407407405,train
380481321,7.111111111111111,train
412845601,5.0,train
thread_15761768_starter,4.111111111111111,train
395107236,1.0,train
413962311,5.0,train
413710315,5.111111111111111,train
353723049,3.3703703703703702,train
380016176,1.0,train
thread_16031006_starter,6.7407407407407405,train
412766363,1.0,train
thread_18115856_starter,5.111111111111111,train
356255755,3.740740740740741,train
355728832,2.0,train
thread_17401588_starter,6.370370370370369,train
thread_14644222_starter,1.3703703703703702,train
389469092,1.0,train
380594391,4.0,train
thread_8221954_نسادات_1400/12/08 11:21,1.0,train
401738206,7.370370370370369,train
thread_16447571_starter,3.0,train
412458944,4.0,train
319326534,4.0,train
349576812,5.0,train
349210145,3.3703703703703702,train
thread_8569951_سوگند۲۵۵۱۰_1401/02/10 00:31,3.111111111111111,train
413940956,1.0,train
401791199,1.0,train
374774397,5.0,train
thread_17528530_starter,7.0,train
359714068,2.0,train
349580035,6.481481481481481,train
321624238,1.0,train
thread_9822791_ati9998_1401/09/15 09:14,6.0,train
405245196,4.37037037037037,train
400268355,4.0,train
314201523,7.74074074074074,train
thread_17982318_starter,6.7407407407407405,train
thread_17966299_starter,8.11111111111111,train
thread_16108558_starter,7.0,train
398287081,5.0,train
thread_8195622_starter,7.0,train
341034298,4.0,train
413978032,4.0,train
thread_18084265_starter,4.0,train
thread_8367373_مادرجانیم_1401/01/05 02:28,1.3703703703703702,train
394070186,1.0,train
413927763,2.3703703703703702,train
359315644,1.6296296296296298,train
thread_13106295_starter,8.0,train
thread_9448722_مامان_سونیا1_1401/07/12 11:15,5.0,train
354948423,1.0,train
413933323,1.0,train
318910917,5.0,train
362214007,1.0,train
246749152,1.0,train
330967302,1.0,train
412967779,1.0,train
413816611,1.0,train
394450709,2.3703703703703702,train
thread_17703970_starter,3.0,train
413970577,1.0,train
413972660,1.0,train
403996203,4.37037037037037,train
399967086,1.0,train
342164790,3.0,train
thread_9848289_starter,7.74074074074074,train
395677069,6.0,train
thread_10676035_starter,5.0,train
289916700,1.3703703703703702,train
402887022,4.0,train
362084037,1.0,train
thread_9409801_starter,4.0,train
373443451,1.0,train
406885784,1.3703703703703702,train
thread_15271286_starter,4.481481481481481,train
thread_9725395_مارال37_1401/08/30 15:45,6.0,train
331296730,1.0,train
thread_16035845_starter,2.6296296296296293,train
341923239,4.0,train
413506290,1.0,train
323876291,2.3703703703703702,train
355362046,2.0,train
thread_18045693_starter,5.7407407407407405,train
322152394,1.0,train
342115286,1.0,train
306782582,1.0,train
362085127,1.0,train
thread_16102378_starter,5.7407407407407405,train
413876728,5.0,train
347571981,3.740740740740741,train
thread_17701544_starter,2.6296296296296293,train
357891263,6.0,train
thread_8829382_starter,8.0,train
358985772,1.0,train
thread_14286727_starter,8.37037037037037,train
336236076,1.6296296296296298,train
402441162,4.0,train
411595548,6.0,train
thread_11816883_فنچ_قرمز_1402/05/26 15:13,7.370370370370369,train
408510507,1.0,train
378990160,3.0,train
321769389,1.0,train
412504469,1.0,train
383553148,3.740740740740741,train
337409042,1.0,train
394620727,3.851851851851852,train
413162468,5.37037037037037,train
411895763,3.0,train
340724631,5.0,train
412406255,1.3703703703703702,train
410751083,3.0,train
410166310,6.111111111111111,train
403209929,4.0,train
404374580,1.0,train
413562136,6.370370370370369,train
407816395,6.370370370370369,train
410468757,1.0,train
381552062,1.0,train
409791608,4.0,train
330926663,1.0,train
374786131,1.0,train
410274654,1.0,train
thread_16877614_starter,7.0,train
344993204,1.0,train
310232608,3.0,train
381723989,3.0,train
404783182,1.0,train
thread_17380577_starter,5.0,train
413123507,1.0,train
322179619,1.0,train
372941920,5.7407407407407405,train
372832981,3.0,train
407090853,1.0,train
376028055,7.74074074074074,train
thread_12127266_starter,6.0,train
391485471,1.0,train
thread_17338779_starter,3.3703703703703702,train
thread_17890635_starter,4.37037037037037,train
363179312,8.0,train
thread_17556831_starter,6.0,train
308396362,1.0,train
398661074,4.0,train
376899926,4.0,train
376828218,1.0,train
304887674,2.7407407407407405,train
thread_6309299_7887frshte_1400/01/31 00:17,3.0,val
thread_17972811_starter,5.0,val
397348073,1.0,val
280092199,1.0,val
334474713,1.0,val
thread_16092848_starter,7.111111111111111,val
thread_15544453_starter,3.740740740740741,val
360559613,3.0,val
412504678,3.111111111111111,val
thread_18138406_starter,7.0,val
411789887,1.0,val
404877938,1.0,val
393533686,1.3703703703703702,val
330864451,6.0,val
thread_8914324_موز_قرمز_1401/04/06 17:36,1.0,val
342738350,2.0,val
thread_16392413_starter,6.7407407407407405,val
278412608,1.0,val
382910056,1.0,val
thread_13262859_zizigoolootabeta_1402/12/28 18:13,3.740740740740741,val
286883261,3.3703703703703702,val
thread_18111931_starter,1.0,val
363990653,1.0,val
395286393,1.3703703703703702,val
thread_8122505_آوای_تابستان۲_1400/11/21 13:16,1.0,val
403995809,4.0,val
336148614,3.0,val
thread_10185456_starter,2.259259259259259,val
374990999,1.0,val
362992794,1.3703703703703702,val
362070926,4.0,val
thread_16668587_starter,7.0,val
260997732,5.0,val
thread_13170997_starter,6.7407407407407405,val
344477567,1.3703703703703702,val
thread_10172881_پریا۱۳۰۰_1401/11/01 12:16,1.0,val
336139551,1.0,val
364844138,1.0,val
413598944,1.0,val
thread_17990003_starter,2.3703703703703702,val
thread_14844287_starter,5.7407407407407405,val
396453994,1.0,val
318326077,3.740740740740741,val
405658833,1.0,val
thread_15361591_starter,7.370370370370369,val
thread_17812767_starter,5.481481481481481,val
412256942,3.0,val
411560184,1.0,val
373427573,5.0,val
288473882,1.0,val
thread_17362613_starter,7.0,val
397197484,2.0,val
301138495,1.7407407407407407,val
406337968,4.7407407407407405,val
413520665,3.0,val
413743820,1.0,val
402229999,5.0,val
314888743,4.0,val
thread_13152440_starter,5.37037037037037,val
387998903,2.111111111111111,val
396810478,1.0,val
373621058,1.0,val
340724668,5.0,val
413878972,6.0,val
thread_14859600_starter,6.0,val
355964444,3.0,val
332232871,6.0,val
thread_13324508_چش_قشنگ_سابقم_1403/01/09 12:27,3.3703703703703702,val
thread_12074826_starter,2.3703703703703702,val
349730466,1.0,val
359715319,1.0,val
thread_9381868_starter,5.0,val
332235635,1.6296296296296298,val
thread_13187082_onyxxxxx_1402/12/17 15:47,1.0,val
350630842,3.740740740740741,val
thread_16784244_starter,3.4814814814814814,val
277845997,3.3703703703703702,val
353725776,2.0,val
413550946,3.0,val
338972405,1.0,val
376577989,3.0,val
258094665,5.0,val
thread_16685553_starter,5.999999999999999,val
413807609,1.3703703703703702,val
412894335,1.0,val
thread_11389002_پرپر۱۳۷۸_1402/04/01 23:54,7.111111111111111,val
315483708,6.111111111111111,val
378509155,4.0,val
335238798,5.0,val
412025577,8.0,val
thread_17057384_starter,3.0,val
299005740,5.0,val
407274541,7.0,val
333373786,4.7407407407407405,val
285958039,5.111111111111111,val
413920366,1.0,val
357800750,1.0,val
408893349,3.0,val
412844090,7.0,val
370896290,2.0,val
thread_17374745_starter,4.0,val
352931621,1.0,val
328368322,1.3703703703703702,val
410448098,1.3703703703703702,val
thread_15414641_starter,5.37037037037037,val
thread_14635054_starter,5.999999999999999,val
405050331,7.0,val
413950241,2.0,val
406886231,6.0,val
341173719,1.0,val
389873737,7.111111111111111,val
383065239,1.0,val
360876957,2.6296296296296293,val
411722013,1.6296296296296298,val
thread_18008276_starter,4.0,val
258281682,5.111111111111111,val
355575937,1.3703703703703702,val
410281046,1.0,val
407272505,5.0,val
366363984,1.0,val
thread_14350740_starter,4.0,val
413982796,1.0,val
362296046,6.7407407407407405,val
351644812,1.0,val
246952723,2.0,val
403113606,1.0,val
411582935,2.3703703703703702,val
thread_17843090_starter,4.0,val
thread_11761411_ebooo_1402/05/19 13:31,7.0,val
thread_10913873_بهاااار۷۷_1402/02/02 15:33,1.0,val
410184223,1.3703703703703702,val
390512748,4.37037037037037,val
thread_16297414_starter,3.0,val
396661925,3.740740740740741,val
413962705,3.0,val
thread_9293586_الوانا_1401/06/06 11:39,1.0,val
351555867,6.111111111111111,val
376283558,1.7407407407407407,val
413927806,2.7407407407407405,val
366988409,1.0,val
325727169,6.481481481481481,val
thread_15758811_starter,4.0,val
323054408,1.0,val
332234409,1.0,val
thread_11389002_دوستتونم_1404/11/09 22:03,5.7407407407407405,val
thread_11430239_گوفی_goofy_1402/04/07 16:25,1.6296296296296298,val
403066840,4.259259259259259,val
356941352,6.111111111111111,val
398739842,5.0,val
371616882,5.0,val
411721874,3.3703703703703702,val
343541130,1.0,val
thread_16646973_starter,4.0,val
349342500,3.0,val
thread_17463388_starter,3.0,val
thread_9314785_starter,4.0,val
343071754,4.0,val
thread_17115722_starter,5.0,val
382846911,8.0,val
thread_16699939_starter,5.0,val
409868022,1.0,val
thread_13610137_starter,4.0,val
thread_16026496_starter,4.111111111111111,val
413364600,5.7407407407407405,val
343407506,8.0,val
258179972,2.0,val
413113203,4.0,val
thread_12744284_starter,6.7407407407407405,val
402738370,1.0,val
335699001,1.6296296296296298,val
404232501,1.0,val
411662090,1.0,val
388403281,5.0,val
392710636,1.0,val
351714146,1.0,val
302340600,4.0,val
thread_15908225_starter,7.0,val
thread_6825402_starter,7.0,val
382262392,3.0,val
389106330,3.0,val
thread_17130915_starter,7.481481481481481,val
413942465,2.3703703703703702,val
256431909,1.0,val
401268293,1.7407407407407407,val
thread_16656529_starter,5.7407407407407405,val
362109977,1.0,val
315984241,3.3703703703703702,val
346715950,4.0,val
332054676,3.0,val
412190785,5.481481481481481,val
384557453,1.0,val
408883689,5.0,val
396134793,1.0,val
363587923,4.0,val
thread_8408022_mamandibba_1401/01/13 00:50,1.0,val
283536818,1.0,val
382114582,1.0,val
299609811,6.0,val
316932677,3.0,val
302955027,1.0,val
345214019,2.3703703703703702,val
315758933,1.0,val
361445038,4.0,val
411862129,3.6296296296296298,val
348144510,4.111111111111111,val
thread_16128640_starter,5.851851851851852,val
400530170,1.3703703703703702,val
289111436,3.0,val
371448645,1.3703703703703702,val
358822697,1.0,val
354834095,6.111111111111111,val
thread_17991570_starter,3.740740740740741,val
396641659,7.0,val
thread_12337937_اشپزخونه_1402/08/08 19:07,4.481481481481481,val
thread_6157536_starter,5.111111111111111,val
401991839,4.0,val
356851125,1.0,val
360909082,1.3703703703703702,val
thread_18109895_starter,1.0,val
342324540,1.0,val
402306616,6.370370370370369,val
314310961,1.6296296296296298,val
287252082,4.0,val
411894754,2.7407407407407405,val
353751354,1.3703703703703702,val
393334471,7.0,val
410575658,1.0,val
334814995,4.0,val
338775912,5.0,val
thread_17817521_starter,3.0,val
344062764,4.0,val
285957632,4.0,val
thread_17928472_starter,7.74074074074074,val
350853418,4.481481481481481,val
thread_13836935_starter,8.0,val
thread_6076747_finiks67_1399/12/23 12:49,5.0,val
thread_9396920_feriii75_1401/06/23 22:29,1.0,val
thread_16338853_starter,6.111111111111111,val
413964125,1.0,val
411930558,1.0,val
thread_10380504_تیادا_1401/11/28 01:40,1.0,val
400965676,1.3703703703703702,val
331929710,5.0,val
thread_16545448_starter,6.0,val
391500326,1.0,val
401533814,1.0,val
thread_9772735_اسرا۸۲۹۰_1401/09/07 22:45,6.0,val
thread_13363518_starter,6.7407407407407405,val
thread_18141943_starter,4.0,val
356412210,1.7407407407407407,val
397481384,1.0,val
413974668,1.0,val
382153331,5.0,val
thread_18137777_starter,2.0,val
thread_17466649_starter,7.0,val
413016176,5.0,val
407174797,8.0,val
274692036,1.0,val
thread_6215718_داستان_زندگیم_1400/01/17 12:48,1.0,val
321000602,3.0,val
413024473,1.3703703703703702,val
344045737,4.0,val
399144660,1.0,val
401409605,6.0,val
thread_15839395_starter,5.0,val
thread_14344920_starter,8.0,val
412800102,1.0,val
thread_17981136_starter,2.3703703703703702,val
thread_18016614_starter,6.0,val
400261413,1.0,val
349439455,1.0,val
413326063,1.0,val
330323789,3.0,val
350812851,2.3703703703703702,val
315450246,5.481481481481481,val
413992452,3.0,val
367820735,1.0,val
348146407,4.0,val
thread_17385384_starter,8.74074074074074,val
371022829,1.0,val
384483201,6.370370370370369,val
340327635,1.0,val
thread_11157196_سیما298_1402/03/03 00:10,5.0,val
372315285,2.6296296296296293,val
322804610,2.3703703703703702,val
369250570,6.0,val
thread_14503463_starter,4.0,val
407364487,4.0,val
349763399,1.0,val
412582162,2.3703703703703702,val
thread_17462217_starter,5.0,val
thread_17636269_starter,5.37037037037037,val
thread_16064900_starter,2.3703703703703702,val
401373302,2.0,val
thread_10182598_starter,4.0,val
thread_9772675_ommm_1401/09/07 22:36,4.0,val
413981961,1.0,val
411833974,1.0,val
301338944,3.3703703703703702,val
384482762,5.7407407407407405,val
351877726,3.740740740740741,val
374245781,6.111111111111111,val
412229631,1.0,val
406067278,1.3703703703703702,val
412747570,1.0,val
366142169,1.3703703703703702,val
thread_18139869_starter,7.0,val
403180853,1.0,val
359105333,5.7407407407407405,val
400294830,1.0,val
413031300,4.0,val
402663467,4.0,val
374034052,6.0,val
thread_17990777_starter,1.3703703703703702,val
277331416,3.0,val
thread_16782826_starter,5.0,val
thread_17668245_starter,6.481481481481481,val
411892933,1.0,val
400375704,5.0,val
383426493,3.0,val
396365476,4.259259259259259,val
272545949,5.0,val
401639781,5.0,val
370555001,1.6296296296296298,val
333972154,4.0,val
323424219,1.3703703703703702,val
411863338,4.0,val
355857137,3.0,val
364879796,4.37037037037037,val
thread_10514731_starter,4.0,val
375783131,1.0,val
377675773,1.0,val
336715197,3.0,val
thread_17020100_starter,7.0,val
412986171,1.7407407407407407,val
thread_16233127_starter,5.851851851851852,test
thread_13943957_starter,8.37037037037037,test
thread_16420723_starter,8.0,test
253620712,3.0,test
377609540,1.0,test
349139426,1.0,test
365139241,4.111111111111111,test
400996553,5.0,test
379534961,4.0,test
thread_14430366_starter,2.3703703703703702,test
387644662,4.111111111111111,test
thread_6341246_starter,3.3703703703703702,test
392847401,5.111111111111111,test
thread_18011444_starter,5.0,test
368908917,4.0,test
thread_18138461_starter,2.7407407407407405,test
360497050,4.0,test
thread_17962215_starter,6.111111111111111,test
413948525,4.0,test
343405413,5.0,test
413978501,6.0,test
thread_18024841_starter,4.37037037037037,test
thread_14460512_starter,3.0,test
thread_6442764_فونیکس1990_1400/02/19 16:29,1.0,test
thread_18140808_starter,6.0,test
341943328,1.0,test
thread_9576910_starter,6.370370370370369,test
382554091,4.37037037037037,test
356134022,3.0,test
352377506,1.0,test
